thresh,helpers,weight,protein,COMBIND,GLIDE,COMBIND+2D,GLIDE+2D
0.25,0,30.0,egfr,0.13881174199901927,0.09766827838114153,0.16319187009756236,0.09730097759030536
0.25,0,30.0,esr1,0.3213768915652894,0.31055837880080833,0.2779414143889241,0.20644608888568886
0.25,0,30.0,esr2,0.45411126532153895,0.3600054571520028,0.25255434681853833,0.06478267486703174
0.25,0,30.0,fa10,0.4143690874407143,0.41888001512530354,0.46858562767496614,0.4871888435471912
0.25,0,30.0,fgfr1,0.12941687096662396,0.11094402789875174,0.14327887504336304,0.11321123647184382
0.25,0,30.0,fnta,0.10210551640051788,0.14082435534589396,0.09124746058925862,0.12079977525779775
0.25,0,30.0,gcr,0.18851998078634283,0.1308769666845502,0.2042830342500915,0.1667665767389392
0.25,0,30.0,grik1,0.2127815551796343,0.2291969438183334,0.35351869922975815,0.5080234997147356
0.25,0,30.0,hdac2,-0.005904754333664997,0.03269728679447381,-0.004545710509713391,0.02495051724049252
0.25,0,30.0,hdac8,0.13027028599725832,0.24524339438705417,0.12275268908423004,0.20338165214088552
0.25,0,30.0,hivpr,-0.013543412034113958,0.006577935953914471,-0.025006502632260414,-0.017842937235172163
0.25,0,30.0,hivrt,0.2850260894237817,0.24083561851292123,0.2691788811993486,0.17993800830475326
0.25,0,30.0,igf1r,0.25725360608607284,0.1876811245009119,0.25962959599966984,0.15647200051318952
0.25,0,30.0,jak2,0.38960381326045623,0.4012822231977041,0.3357237249490659,0.22351338545504298
0.25,0,30.0,kit,0.2166422994826659,0.1626150560540746,0.2052767348059067,0.10474412655931394
0.25,0,30.0,kpcb,0.19867389218917425,0.17992358463500707,0.14324865069681209,0.06463500632244351
0.25,0,30.0,lck,0.28988351929752687,0.32988060852026724,0.22223346644063238,0.11111900014272688
0.25,0,30.0,mcr,0.3399857308510393,0.34982003106423315,0.2651087132835892,0.25003892535232586
0.25,0,30.0,met,0.19017993192111157,0.21015165731928642,0.17740843501654371,0.16351038486512826
0.25,0,30.0,mk01,0.15222991559684793,0.1035426011940493,0.1504676768387036,0.09697983011715647
0.25,0,30.0,mk10,0.23750310680927256,0.4218350248862661,0.20862935754180797,0.274789127409115
0.25,0,30.0,mk14,0.38181034163351535,0.39464595348169706,0.3701534779592409,0.3997549497757184
0.25,0,30.0,mmp13,0.2823926439936906,0.1904158693752422,0.3019894879993461,0.25774205395357674
0.25,0,30.0,mp2k1,0.08046411852424198,0.12447412588556739,0.08848103610386707,0.03998332587818403
0.25,0,30.0,nos1,0.1907015015619801,0.18419258847876532,0.16234625490565796,0.09449216218165588
0.25,0,30.0,pa2ga,-0.010020424719984156,-0.03621654818816995,-0.05097986958191757,-0.07559316678395864
0.25,0,30.0,parp1,0.7252801114539257,0.7619005285698057,0.6974727033731423,0.690946401566743
0.25,0,30.0,pde5a,0.2396209335998553,0.16948542406730024,0.2711447802436515,0.2283313878408335
0.25,0,30.0,pgh1,0.091123396759436,0.09109308810384105,0.07596952966256074,0.054944765184967916
0.25,0,30.0,pgh2,0.08036549360079012,0.10585785377387018,0.0816048964499189,0.09377721670804057
0.25,0,30.0,plk1,0.339526657948793,0.38775703765756575,0.20331306527755647,0.04857675780332893
0.25,0,30.0,pparg,0.1335267919863407,0.09113084777639124,0.09119570801756476,0.0249137223197056
0.25,0,30.0,prgr,0.27318059153914287,0.28925285876662243,0.24494118634049614,0.20538103841548222
0.25,0,30.0,ptn1,0.22811156498343524,0.2774260096470322,0.21267868954103372,0.2517241943411851
0.25,0,30.0,rock1,0.47512490164743815,0.6637840871493917,0.4434324088815963,0.32514911585001416
0.25,0,30.0,src,0.08172682493690582,0.14910882197190117,0.06756968699438916,0.06189205327776257
0.25,0,30.0,thrb,0.3656722806752136,0.30712885340786605,0.4004897780114683,0.29844720152575865
0.25,0,30.0,try1,0.21356000919950047,0.15781410224468678,0.15867411257377753,0.05413274338102381
0.25,0,30.0,tysy,0.2805574756843895,0.3061151288453162,0.32556011598752654,0.402024088258895
0.25,0,30.0,urok,0.48251833871458827,0.25144546838069537,0.4478970578609738,0.24724973440739062
0.25,0,30.0,vgfr2,0.056341437457719114,0.06898854310829591,0.04107378843835687,0.04051591263611348
0.25,0,35.0,aa2ar,0.3593936943116369,0.29524917239401616,0.3473168741766634,0.27219770616943917
0.25,0,35.0,abl1,0.2610541159553099,0.3061635082904245,0.2624733923844088,0.26811206049193403
0.25,0,35.0,ace,0.07350235859425275,0.11350291418682971,0.020891382598835148,-0.0057462455204835075
0.25,0,35.0,aces,0.03111987479514349,0.0649175926416722,0.03251474632655214,0.02907036841632162
0.25,0,35.0,ada17,-0.010301280235543034,0.057961529097745455,-0.03026373351572998,-0.0232317466081512
0.25,0,35.0,adrb1,0.3785195017237529,0.10428435320828941,0.41282316822870685,0.1643601705115129
0.25,0,35.0,adrb2,0.2434591127019904,0.08463394709577113,0.2870708048594234,0.15523346146452993
0.25,0,35.0,akt1,0.06297789809441333,0.14039613532232012,0.09423970077608454,0.21439646544134788
0.25,0,35.0,aldr,0.020019619790436146,0.029382318738030728,0.059976305901261885,0.08364370222076112
0.25,0,35.0,andr,0.25848704816153634,0.26586962945490106,0.20461591237433613,0.14369316446522098
0.25,0,35.0,aofb,0.13172610541307622,0.08915630168631741,0.14460437597674458,0.1519561316442773
0.25,0,35.0,bace1,0.13034252600114504,0.12223312873884322,0.1060031407973628,0.04345983425893347
0.25,0,35.0,cah2,0.011169405865366643,0.0017649833572781215,0.15510800509566758,0.38926338546982936
0.25,0,35.0,casp3,0.12227396727462167,0.08121567365664789,0.09166506024836679,0.05528590361535794
0.25,0,35.0,cdk2,0.3238137663442431,0.27378606149812007,0.323707745157248,0.2171468809333454
0.25,0,35.0,cp2c9,0.015502739147430195,0.01804816904141603,0.06507316345175515,0.07995426835200918
0.25,0,35.0,cp3a4,0.16106389217050637,0.155304138904838,0.10877107513054589,0.05517831091386209
0.25,0,35.0,csf1r,0.11498486862794147,0.15084266021370332,0.0970042267138338,0.034961188269981014
0.25,0,35.0,dhi1,0.10563760117436014,0.1107562158631203,0.15313170909703086,0.19047561276115152
0.25,0,35.0,dpp4,0.22783838260596836,0.30947377784746904,0.29005311665471584,0.3121151363605676
0.25,0,35.0,drd3,0.07126016074203514,0.08021388968902585,0.08929054667694311,0.11159894730563338
0.25,0,35.0,dyr,0.45475031090067103,0.17945886010926906,0.5126548953252752,0.28580144106018285
0.25,0,35.0,egfr,0.13881174199901927,0.09766827838114153,0.16205110631342995,0.08835685681694147
0.25,0,35.0,esr1,0.3213768915652894,0.31055837880080833,0.27249916001322305,0.19077838990650534
0.25,0,35.0,esr2,0.45411126532153895,0.3600054571520028,0.2448496311376483,0.04817996463316863
0.25,0,35.0,fa10,0.4143690874407143,0.41888001512530354,0.47093324351216126,0.47618905886616403
0.25,0,35.0,fgfr1,0.12941687096662396,0.11094402789875174,0.14139068312432887,0.10652662703592386
0.25,0,35.0,fnta,0.10210551640051788,0.14082435534589396,0.08632997776037638,0.1122229480531306
0.25,0,35.0,gcr,0.18851998078634283,0.1308769666845502,0.205406177084848,0.1650520185438432
0.25,0,35.0,grik1,0.2127815551796343,0.2291969438183334,0.38293800640902853,0.5039241210090293
0.25,0,35.0,hdac2,-0.005904754333664997,0.03269728679447381,-0.00471659000273883,0.021258529946683286
0.25,0,35.0,hdac8,0.13027028599725832,0.24524339438705417,0.12102098755173762,0.18933940119983272
0.25,0,35.0,hivpr,-0.013543412034113958,0.006577935953914471,-0.025589345588247703,-0.016258551191027655
0.25,0,35.0,hivrt,0.2850260894237817,0.24083561851292123,0.26807287980917777,0.16582913335578436
0.25,0,35.0,igf1r,0.25725360608607284,0.1876811245009119,0.25365450624057423,0.14837162314196461
0.25,0,35.0,jak2,0.38960381326045623,0.4012822231977041,0.32535738352744514,0.1918446003971345
0.25,0,35.0,kit,0.2166422994826659,0.1626150560540746,0.2057212306174024,0.09467374545059949
0.25,0,35.0,kpcb,0.19867389218917425,0.17992358463500707,0.13392355337226441,0.053759215501096545
0.25,0,35.0,lck,0.28988351929752687,0.32988060852026724,0.21321118014430746,0.10321068371592124
0.25,0,35.0,mcr,0.3399857308510393,0.34982003106423315,0.26150842361807536,0.21708936177091262
0.25,0,35.0,met,0.19017993192111157,0.21015165731928642,0.17252682014138934,0.15008983626842343
0.25,0,35.0,mk01,0.15222991559684793,0.1035426011940493,0.15138315826501092,0.08722814751304946
0.25,0,35.0,mk10,0.23750310680927256,0.4218350248862661,0.20422300221735118,0.2591709103864816
0.25,0,35.0,mk14,0.38181034163351535,0.39464595348169706,0.36814946331489573,0.37572992892447193
0.25,0,35.0,mmp13,0.2823926439936906,0.1904158693752422,0.3011241994875583,0.26122041484469705
0.25,0,35.0,mp2k1,0.08046411852424198,0.12447412588556739,0.08931586740886663,0.0320021060557379
0.25,0,35.0,nos1,0.1907015015619801,0.18419258847876532,0.15726427605761584,0.078116689856527
0.25,0,35.0,pa2ga,-0.010020424719984156,-0.03621654818816995,-0.05329182317708313,-0.07286155864683654
0.25,0,35.0,parp1,0.7252801114539257,0.7619005285698057,0.6930859009062927,0.6815398555731014
0.25,0,35.0,pde5a,0.2396209335998553,0.16948542406730024,0.2678889647644439,0.233690745708835
0.25,0,35.0,pgh1,0.091123396759436,0.09109308810384105,0.07330454026579412,0.05160895349413539
0.25,0,35.0,pgh2,0.08036549360079012,0.10585785377387018,0.0795179950926872,0.09042009012591062
0.25,0,35.0,plk1,0.339526657948793,0.38775703765756575,0.1792814804203822,0.025111346102285353
0.25,0,35.0,pparg,0.1335267919863407,0.09113084777639124,0.08645601011201347,0.02037471113806971
0.25,0,35.0,prgr,0.27318059153914287,0.28925285876662243,0.23991013820511792,0.19225264629465288
0.25,0,35.0,ptn1,0.22811156498343524,0.2774260096470322,0.2086417306922986,0.24170788301026144
0.25,0,35.0,rock1,0.47512490164743815,0.6637840871493917,0.4393301406895495,0.27780331488123855
0.25,0,35.0,src,0.08172682493690582,0.14910882197190117,0.06592411016390796,0.052899400772169924
0.25,0,35.0,thrb,0.3656722806752136,0.30712885340786605,0.4012214171620429,0.291730619445796
0.25,0,35.0,try1,0.21356000919950047,0.15781410224468678,0.1512423823318058,0.045775866509419436
0.25,0,35.0,tysy,0.2805574756843895,0.3061151288453162,0.3318540690419747,0.4041639511415104
0.25,0,35.0,urok,0.48251833871458827,0.25144546838069537,0.44334306231286524,0.29036660945162923
0.25,0,35.0,vgfr2,0.056341437457719114,0.06898854310829591,0.03974962275693718,0.03827523190874735
0.25,0,40.0,aa2ar,0.3593936943116369,0.29524917239401616,0.345124967681098,0.2674549390542622
0.25,0,40.0,abl1,0.2610541159553099,0.3061635082904245,0.2600497629285209,0.2603445283370183
0.25,0,40.0,ace,0.07350235859425275,0.11350291418682971,0.014430067879375744,-0.011284983931018115
0.25,0,40.0,aces,0.03111987479514349,0.0649175926416722,0.03100318199206324,0.025904071063757767
0.25,0,40.0,ada17,-0.010301280235543034,0.057961529097745455,-0.031642010333396524,-0.02615731832485333
0.25,0,40.0,adrb1,0.3785195017237529,0.10428435320828941,0.4081135695010898,0.1695721233974312
0.25,0,40.0,adrb2,0.2434591127019904,0.08463394709577113,0.2866403529373344,0.1638455087102124
0.25,0,40.0,akt1,0.06297789809441333,0.14039613532232012,0.09632298147456893,0.21502135288093477
0.25,0,40.0,aldr,0.020019619790436146,0.029382318738030728,0.061589965312067174,0.08691761359609808
0.25,0,40.0,andr,0.25848704816153634,0.26586962945490106,0.19214146995344655,0.1343148222494497
0.25,0,40.0,aofb,0.13172610541307622,0.08915630168631741,0.14779422626277622,0.153727831214844
0.25,0,40.0,bace1,0.13034252600114504,0.12223312873884322,0.10077976883486231,0.03754432124043308
0.25,0,40.0,cah2,0.011169405865366643,0.0017649833572781215,0.176105893141905,0.406861826938761
0.25,0,40.0,casp3,0.12227396727462167,0.08121567365664789,0.10504041388623417,0.05109559937161802
0.25,0,40.0,cdk2,0.3238137663442431,0.27378606149812007,0.3166792658412295,0.206973970640208
0.25,0,40.0,cp2c9,0.015502739147430195,0.01804816904141603,0.06769107432147534,0.08331642616493722
0.25,0,40.0,cp3a4,0.16106389217050637,0.155304138904838,0.10159270337543207,0.04552944603425841
0.25,0,40.0,csf1r,0.11498486862794147,0.15084266021370332,0.09049660759134343,0.024224755140506204
0.25,0,40.0,dhi1,0.10563760117436014,0.1107562158631203,0.15576579225290618,0.19468820479299415
0.25,0,40.0,dpp4,0.22783838260596836,0.30947377784746904,0.29488112444770076,0.2965645030698342
0.25,0,40.0,drd3,0.07126016074203514,0.08021388968902585,0.08986954099881476,0.10935502520098735
0.25,0,40.0,dyr,0.45475031090067103,0.17945886010926906,0.505136211230901,0.2817689993344311
0.25,0,40.0,egfr,0.13881174199901927,0.09766827838114153,0.16213071984370356,0.08669988256852955
0.25,0,40.0,esr1,0.3213768915652894,0.31055837880080833,0.2660170261935689,0.18340235110682276
0.25,0,40.0,esr2,0.45411126532153895,0.3600054571520028,0.22439744701864855,0.033581140310390487
0.25,0,40.0,fa10,0.4143690874407143,0.41888001512530354,0.4819932582873275,0.4659529950321965
0.25,0,40.0,fgfr1,0.12941687096662396,0.11094402789875174,0.140418349320167,0.10473021105988911
0.25,0,40.0,fnta,0.10210551640051788,0.14082435534589396,0.08378514183908484,0.10439198659484425
0.25,0,40.0,gcr,0.18851998078634283,0.1308769666845502,0.2038714031931796,0.16952439883899323
0.25,0,40.0,grik1,0.2127815551796343,0.2291969438183334,0.38287343790871525,0.49851430255219037
0.25,0,40.0,hdac2,-0.005904754333664997,0.03269728679447381,-0.005073213065832222,0.019112784861727294
0.25,0,40.0,hdac8,0.13027028599725832,0.24524339438705417,0.12180794114479333,0.1746830671702773
0.25,0,40.0,hivpr,-0.013543412034113958,0.006577935953914471,-0.02644944775782949,-0.01623801540624999
0.25,0,40.0,hivrt,0.2850260894237817,0.24083561851292123,0.2632285896198314,0.15453127430444497
0.25,0,40.0,igf1r,0.25725360608607284,0.1876811245009119,0.24750959929605557,0.14066540902184071
0.25,0,40.0,jak2,0.38960381326045623,0.4012822231977041,0.31723254070790696,0.17056266558206926
0.25,0,40.0,kit,0.2166422994826659,0.1626150560540746,0.1985450546729672,0.08794241836284558
0.25,0,40.0,kpcb,0.19867389218917425,0.17992358463500707,0.13213938810957526,0.04401751016334958
0.25,0,40.0,lck,0.28988351929752687,0.32988060852026724,0.1977908745105904,0.0888640462399916
0.25,0,40.0,mcr,0.3399857308510393,0.34982003106423315,0.2458801468497459,0.20172133797462344
0.25,0,40.0,met,0.19017993192111157,0.21015165731928642,0.1718100427358899,0.13755323097359823
0.25,0,40.0,mk01,0.15222991559684793,0.1035426011940493,0.15007724322307506,0.08678190679135374
0.25,0,40.0,mk10,0.23750310680927256,0.4218350248862661,0.19714072137566604,0.2344375955261067
0.25,0,40.0,mk14,0.38181034163351535,0.39464595348169706,0.3638606003871101,0.37400506734184313
0.25,0,40.0,mmp13,0.2823926439936906,0.1904158693752422,0.2947669279412888,0.2600355469731291
0.25,0,40.0,mp2k1,0.08046411852424198,0.12447412588556739,0.08000951818745788,0.0285192602091592
0.25,0,40.0,nos1,0.1907015015619801,0.18419258847876532,0.14949810617480228,0.06916010882051642
0.25,0,40.0,pa2ga,-0.010020424719984156,-0.03621654818816995,-0.056496656800491624,-0.07864468691272546
0.25,0,40.0,parp1,0.7252801114539257,0.7619005285698057,0.6956783203421866,0.650467755325961
0.25,0,40.0,pde5a,0.2396209335998553,0.16948542406730024,0.2711293117280539,0.2246781396335317
0.25,0,40.0,pgh1,0.091123396759436,0.09109308810384105,0.07050058370543946,0.04849613678247293
0.25,0,40.0,pgh2,0.08036549360079012,0.10585785377387018,0.07975292235727581,0.08799740532368919
0.25,0,40.0,plk1,0.339526657948793,0.38775703765756575,0.15843423950787053,0.007784289969762548
0.25,0,40.0,pparg,0.1335267919863407,0.09113084777639124,0.08065170042120928,0.013545915270500716
0.25,0,40.0,prgr,0.27318059153914287,0.28925285876662243,0.2376875939686396,0.17798977867244387
0.25,0,40.0,ptn1,0.22811156498343524,0.2774260096470322,0.20871615545098596,0.23601888253401224
0.25,0,40.0,rock1,0.47512490164743815,0.6637840871493917,0.43556773251192676,0.24703434440895833
0.25,0,40.0,src,0.08172682493690582,0.14910882197190117,0.06551072087399618,0.04557814244622406
0.25,0,40.0,thrb,0.3656722806752136,0.30712885340786605,0.4049179284037841,0.2798309884688985
0.25,0,40.0,try1,0.21356000919950047,0.15781410224468678,0.14105885229819162,0.04168843105547453
0.25,0,40.0,tysy,0.2805574756843895,0.3061151288453162,0.3356928412986777,0.4048612441691396
0.25,0,40.0,urok,0.48251833871458827,0.25144546838069537,0.44144446493364586,0.29357122896026017
0.25,0,40.0,vgfr2,0.056341437457719114,0.06898854310829591,0.03774698253960104,0.03631119000468483
0.25,0,45.0,aa2ar,0.3593936943116369,0.29524917239401616,0.34467533655380644,0.2656508866794505
0.25,0,45.0,abl1,0.2610541159553099,0.3061635082904245,0.26007332872279293,0.2531586988218243
0.25,0,45.0,ace,0.07350235859425275,0.11350291418682971,0.009006716820660898,-0.015419556096555091
0.25,0,45.0,aces,0.03111987479514349,0.0649175926416722,0.03027112003924997,0.023166427717576134
0.25,0,45.0,ada17,-0.010301280235543034,0.057961529097745455,-0.03270655067758856,-0.028880063327267846
0.25,0,45.0,adrb1,0.3785195017237529,0.10428435320828941,0.4118796226381569,0.17288454466270423
0.25,0,45.0,adrb2,0.2434591127019904,0.08463394709577113,0.27738898880893453,0.16151676018507338
0.25,0,45.0,akt1,0.06297789809441333,0.14039613532232012,0.10011583805441622,0.21602181688110625
0.25,0,45.0,aldr,0.020019619790436146,0.029382318738030728,0.06532518646194801,0.08722132874189188
0.25,0,45.0,andr,0.25848704816153634,0.26586962945490106,0.18569695572333317,0.1277900319183326
0.25,0,45.0,aofb,0.13172610541307622,0.08915630168631741,0.15171906947391695,0.15325909929209486
0.25,0,45.0,bace1,0.13034252600114504,0.12223312873884322,0.09490270278522288,0.03582607622485418
0.25,0,45.0,cah2,0.011169405865366643,0.0017649833572781215,0.19199662481134921,0.41677046182414806
0.25,0,45.0,casp3,0.12227396727462167,0.08121567365664789,0.10136147162550269,0.047791884886932756
0.25,0,45.0,cdk2,0.3238137663442431,0.27378606149812007,0.30945001893347107,0.19999433093923685
0.25,0,45.0,cp2c9,0.015502739147430195,0.01804816904141603,0.07159226207328198,0.08539037463415204
0.25,0,45.0,cp3a4,0.16106389217050637,0.155304138904838,0.09280207357624017,0.039429763457898656
0.25,0,45.0,csf1r,0.11498486862794147,0.15084266021370332,0.08600193519370125,0.016756965280429165
0.25,0,45.0,dhi1,0.10563760117436014,0.1107562158631203,0.16066154925989654,0.18828729788505916
0.25,0,45.0,dpp4,0.22783838260596836,0.30947377784746904,0.2967646749346311,0.28201403710552836
0.25,0,45.0,drd3,0.07126016074203514,0.08021388968902585,0.09208981641789915,0.11008500933932397
0.25,0,45.0,dyr,0.45475031090067103,0.17945886010926906,0.49691467469597617,0.2769451923316288
0.25,0,45.0,egfr,0.13881174199901927,0.09766827838114153,0.15761434645612132,0.08174218064317955
0.25,0,45.0,esr1,0.3213768915652894,0.31055837880080833,0.26239278776420955,0.17488520147486594
0.25,0,45.0,esr2,0.45411126532153895,0.3600054571520028,0.19415054360194092,0.033776085899402924
